181 1
0.0044921480000000 0.0063827580000000 0.0000000000000000 
0.0046137420000000 0.0064847870000000 0.0000000000000000 
0.0047353370000000 0.0065868170000000 0.0000000000000000 
0.0048569310000000 0.0066888470000000 0.0000000000000000 
0.0049785250000000 0.0067908770000000 0.0000000000000000 
0.0051001200000000 0.0068929060000000 0.0000000000000000 
0.0052217140000000 0.0069949360000000 0.0000000000000000 
0.0053433080000000 0.0070969660000000 0.0000000000000000 
0.0054649030000000 0.0071989960000000 0.0000000000000000 
0.0055864970000000 0.0073010260000000 0.0000000000000000 
0.0057080920000000 0.0074030550000000 0.0000000000000000 
0.0058296860000000 0.0075050850000000 0.0000000000000000 
0.0059512800000000 0.0076071150000000 0.0000000000000000 
0.0060728750000000 0.0077091450000000 0.0000000000000000 
0.0061944690000000 0.0078111740000000 0.0000000000000000 
0.0063160630000000 0.0079132040000000 0.0000000000000000 
0.0064376580000000 0.0080152340000000 0.0000000000000000 
0.0065592520000000 0.0081172640000000 0.0000000000000000 
0.0066808460000000 0.0082192940000000 0.0000000000000000 
0.0068024410000000 0.0083213230000000 0.0000000000000000 
0.0069240350000000 0.0084233530000000 0.0000000000000000 
0.0070456290000000 0.0085253830000000 0.0000000000000000 
0.0071672240000000 0.0086274130000000 0.0000000000000000 
0.0072888180000000 0.0087294420000000 0.0000000000000000 
0.0074104130000000 0.0088314720000000 0.0000000000000000 
0.0075320070000000 0.0089335020000000 0.0000000000000000 
0.0076536010000000 0.0090355320000000 0.0000000000000000 
0.0077751960000000 0.0091375620000000 0.0000000000000000 
0.0078967900000000 0.0092395910000000 0.0000000000000000 
0.0080183840000000 0.0093416210000000 0.0000000000000000 
0.0081399790000000 0.0094436510000000 0.0000000000000000 
0.0082615730000000 0.0095456810000000 0.0000000000000000 
0.0083831670000000 0.0096477100000000 0.0000000000000000 
0.0085047620000000 0.0097497400000000 0.0000000000000000 
0.0086263560000000 0.0098517700000000 0.0000000000000000 
0.0087479500000000 0.0099538000000000 0.0000000000000000 
0.0088645200000000 0.0100615300000000 0.0000000000000000 
0.0089757970000000 0.0101747300000000 0.0000000000000000 
0.0090815260000000 0.0102931200000000 0.0000000000000000 
0.0091814660000000 0.0104164400000000 0.0000000000000000 
0.0092753850000000 0.0105444000000000 0.0000000000000000 
0.0093630700000000 0.0106767100000000 0.0000000000000000 
0.0094443190000000 0.0108130700000000 0.0000000000000000 
0.0095189450000000 0.0109531700000000 0.0000000000000000 
0.0095867780000000 0.0110966700000000 0.0000000000000000 
0.0096476610000000 0.0112432600000000 0.0000000000000000 
0.0097014560000000 0.0113926000000000 0.0000000000000000 
0.0097480380000000 0.0115443400000000 0.0000000000000000 
0.0097873010000000 0.0116981400000000 0.0000000000000000 
0.0098191550000000 0.0118536400000000 0.0000000000000000 
0.0098435260000000 0.0120104900000000 0.0000000000000000 
0.0098603590000000 0.0121683200000000 0.0000000000000000 
0.0098696150000000 0.0123267800000000 0.0000000000000000 
0.0098696150000000 0.0124855100000000 0.0000000000000000 
0.0098696150000000 0.0126442400000000 0.0000000000000000 
0.0098696150000000 0.0128029700000000 0.0000000000000000 
0.0098696150000000 0.0129617000000000 0.0000000000000000 
0.0098696150000000 0.0131204300000000 0.0000000000000000 
0.0098696150000000 0.0132791600000000 0.0000000000000000 
0.0098696150000000 0.0134378900000000 0.0000000000000000 
0.0098696150000000 0.0135966200000000 0.0000000000000000 
0.0098696150000000 0.0137553500000000 0.0000000000000000 
0.0098696150000000 0.0139140800000000 0.0000000000000000 
0.0098696150000000 0.0140728100000000 0.0000000000000000 
0.0098354120000000 0.0142278100000000 0.0000000000000000 
0.0097814160000000 0.0143770800000000 0.0000000000000000 
0.0097085370000000 0.0145180900000000 0.0000000000000000 
0.0096180050000000 0.0146484700000000 0.0000000000000000 
0.0095113440000000 0.0147660200000000 0.0000000000000000 
0.0093903530000000 0.0148687700000000 0.0000000000000000 
0.0092570710000000 0.0149549700000000 0.0000000000000000 
0.0091137440000000 0.0150231800000000 0.0000000000000000 
0.0089627880000000 0.0150722500000000 0.0000000000000000 
0.0088067480000000 0.0151013500000000 0.0000000000000000 
0.0086482530000000 0.0151099800000000 0.0000000000000000 
0.0084895230000000 0.0151099800000000 0.0000000000000000 
0.0083307920000000 0.0151099800000000 0.0000000000000000 
0.0081720620000000 0.0151099800000000 0.0000000000000000 
0.0080133320000000 0.0151099800000000 0.0000000000000000 
0.0078546020000000 0.0151099800000000 0.0000000000000000 
0.0076958720000000 0.0151099800000000 0.0000000000000000 
0.0075371420000000 0.0151099800000000 0.0000000000000000 
0.0073784110000000 0.0151099800000000 0.0000000000000000 
0.0072196810000000 0.0151099800000000 0.0000000000000000 
0.0070609510000000 0.0151099800000000 0.0000000000000000 
0.0069022210000000 0.0151099800000000 0.0000000000000000 
0.0067434910000000 0.0151099800000000 0.0000000000000000 
0.0065847610000000 0.0151099800000000 0.0000000000000000 
0.0064260300000000 0.0151099800000000 0.0000000000000000 
0.0062673000000000 0.0151099800000000 0.0000000000000000 
0.0061085700000000 0.0151099800000000 0.0000000000000000 
0.0059498400000000 0.0151099800000000 0.0000000000000000 
0.0057911100000000 0.0151099800000000 0.0000000000000000 
0.0056323800000000 0.0151099800000000 0.0000000000000000 
0.0054736500000000 0.0151099800000000 0.0000000000000000 
0.0053149190000000 0.0151099800000000 0.0000000000000000 
0.0051561890000000 0.0151099800000000 0.0000000000000000 
0.0049974590000000 0.0151099800000000 0.0000000000000000 
0.0048387290000000 0.0151099800000000 0.0000000000000000 
0.0046799990000000 0.0151099800000000 0.0000000000000000 
0.0045212690000000 0.0151099800000000 0.0000000000000000 
0.0043625380000000 0.0151099800000000 0.0000000000000000 
0.0042038080000000 0.0151099800000000 0.0000000000000000 
0.0040450780000000 0.0151099800000000 0.0000000000000000 
0.0038863480000000 0.0151099800000000 0.0000000000000000 
0.0037276180000000 0.0151099800000000 0.0000000000000000 
0.0035688880000000 0.0151099800000000 0.0000000000000000 
0.0034101570000000 0.0151099800000000 0.0000000000000000 
0.0032514270000000 0.0151099800000000 0.0000000000000000 
0.0030926970000000 0.0151099800000000 0.0000000000000000 
0.0029339670000000 0.0151099800000000 0.0000000000000000 
0.0027752370000000 0.0151099800000000 0.0000000000000000 
0.0026165070000000 0.0151099800000000 0.0000000000000000 
0.0024577770000000 0.0151099800000000 0.0000000000000000 
0.0022990460000000 0.0151099800000000 0.0000000000000000 
0.0021403160000000 0.0151099800000000 0.0000000000000000 
0.0019815860000000 0.0151099800000000 0.0000000000000000 
0.0018233560000000 0.0151225700000000 0.0000000000000000 
0.0016666210000000 0.0151476600000000 0.0000000000000000 
0.0015123690000000 0.0151850900000000 0.0000000000000000 
0.0013615700000000 0.0152346400000000 0.0000000000000000 
0.0012151740000000 0.0152959900000000 0.0000000000000000 
0.0010741030000000 0.0153687500000000 0.0000000000000000 
0.0009392449000000 0.0154524700000000 0.0000000000000000 
0.0008114483000000 0.0155466100000000 0.0000000000000000 
0.0006915179000000 0.0156505900000000 0.0000000000000000 
0.0005802088000000 0.0157637500000000 0.0000000000000000 
0.0004172617000000 0.0158853800000000 0.0000000000000000 
0.0003252388000000 0.0160147200000000 0.0000000000000000 
0.0002437592000000 0.0161509400000000 0.0000000000000000 
0.0001733360000000 0.0162931900000000 0.0000000000000000 
0.0001144126000000 0.0164405800000000 0.0000000000000000 
0.0000673598200000 0.0165921800000000 0.0000000000000000 
0.0000324739400000 0.0167470200000000 0.0000000000000000 
0.0000099745950000 0.0169041500000000 0.0000000000000000 
