fp
0.01 0.01
1768
-20 0 0 3.6121780117821573e-06
-20 0 1 1.0658158219509799e-05
-20 0 2 1.3892725274093775e-05
-20 0 3 2.3825243033935233e-06
-20 0 4 1.0169453431659642e-07
-20 0 5 7.0720821117904533e-10
-20 0 6 1.3893511994302067e-12
-20 0 7 2.8968535423206835e-13
-20 0 8 3.2550850813507017e-14
-20 0 9 7.5085891254872926e-16
-20 0 10 5.0813395829841415e-17
-20 0 11 0.0
-20 0 12 0.0
-20 0 13 0.0
-20 0 14 0.0
-19 0 -16 0.0
-19 0 -15 0.0
-19 0 -14 0.0
-19 0 -13 0.0
-19 0 -12 0.0
-19 0 -11 3.5274754967646483e-16
-19 0 -10 1.3032039372059621e-14
-19 0 -9 1.6689921690980072e-13
-19 0 -8 2.7145531032704359e-10
-19 0 -7 6.1669742747081664e-07
-19 0 -6 1.1408970712968269e-05
-19 0 -5 3.2745376890398223e-05
-19 0 -4 4.8010432342210416e-05
-19 0 -3 7.7579206001151749e-05
-19 0 -2 0.00012611769231420642
-19 0 -1 0.00016668267291816826
-19 0 0 0.00019643886628704173
-19 0 1 0.00079054377160042634
-19 0 2 0.0012353750441586094
-19 0 3 0.00076675160013815356
-19 0 4 0.00052018223257413215
-19 0 5 0.00037107229390248927
-19 0 6 0.00012176684798229645
-19 0 7 5.475763063815235e-06
-19 0 8 6.7739668920970802e-09
-19 0 9 9.4832799858189145e-13
-19 0 10 4.4886658304536345e-14
-19 0 11 6.6543245234728777e-16
-19 0 12 0.0
-19 0 13 0.0
-19 0 14 0.0
-19 0 15 0.0
-18 0 -17 0.0
-18 0 -16 0.0
-18 0 -15 0.0
-18 0 -14 0.0
-18 0 -13 3.4358632241001365e-17
-18 0 -12 9.9888658992043763e-16
-18 0 -11 1.2554211527975617e-13
-18 0 -10 9.2900225101125e-10
-18 0 -9 3.4476227257017803e-06
-18 0 -8 3.1768928199421924e-05
-18 0 -7 8.231775318053391e-05
-18 0 -6 5.5367421605622999e-05
-18 0 -5 0.00039290296870623625
-18 0 -4 0.00035797668281382006
-18 0 -3 0.00031939063230730072
-18 0 -2 0.00029347491046598819
-18 0 -1 0.000218850498952789
-18 0 0 0.00033022775340444977
-18 0 1 0.0015711925097245168
-18 0 2 0.0023915517313448133
-18 0 3 0.0031021361756907533
-18 0 4 0.0034371252398950397
-18 0 5 0.0038921480407912712
-18 0 6 0.0011641534860512698
-18 0 7 0.00090214931797542245
-18 0 8 0.00037589093817197515
-18 0 9 4.0860231212068824e-05
-18 0 10 3.1301095436771623e-08
-18 0 11 5.554027947973669e-13
-18 0 12 6.6918445244082662e-15
-18 0 13 2.1721191984639452e-16
-18 0 14 0.0
-18 0 15 0.0
-18 0 16 0.0
-17 0 -18 0.0
-17 0 -17 0.0
-17 0 -16 0.0
-17 0 -15 7.7799999999999965e-17
-17 0 -14 1.6464001595432297e-16
-17 0 -13 8.0245443054807066e-15
-17 0 -12 2.6599056377447118e-12
-17 0 -11 6.0174286703880042e-07
-17 0 -10 2.6599539822159921e-05
-17 0 -9 9.9637032145498362e-05
-17 0 -8 0.00045617996992469955
-17 0 -7 0.00042045697304471066
-17 0 -6 0.00040439501850893282
-17 0 -5 0.00037498198365730761
-17 0 -4 0.00033701283376385226
-17 0 -3 0.00030242879768592929
-17 0 -2 0.00018701130073787861
-17 0 -1 7.9089408779410591e-05
-17 0 0 0.00012443103412053982
-17 0 1 0.00097491290251679338
-17 0 2 0.0011840449572426818
-17 0 3 0.00231984203458915
-17 0 4 0.0033871562828280276
-17 0 5 0.0038340579582572826
-17 0 6 0.0042748071313960618
-17 0 7 0.004601627951265075
-17 0 8 0.0051899541744875469
-17 0 9 0.0011709695492918076
-17 0 10 0.00033625885383229689
-17 0 11 9.089088158898959e-06
-17 0 12 3.7145014146528211e-10
-17 0 13 5.7396491460447591e-14
-17 0 14 1.5163173962072304e-15
-17 0 15 0.0
-17 0 16 0.0
-17 0 17 0.0
-16 0 -19 0.0
-16 0 -18 0.0
-16 0 -17 0.0
-16 0 -16 0.0
-16 0 -15 1.1958860853238221e-16
-16 0 -14 4.1907690763659646e-14
-16 0 -13 3.2890572255918402e-10
-16 0 -12 4.6921763851264645e-06
-16 0 -11 5.4983159489584176e-05
-16 0 -10 -0.00024055673727869581
-16 0 -9 0.00039669898252399724
-16 0 -8 0.00040212701854720572
-16 0 -7 0.00039278802922786544
-16 0 -6 0.00037030782302275905
-16 0 -5 0.00033770358082511534
-16 0 -4 0.0003122602733291381
-16 0 -3 0.00016813205486257987
-16 0 -2 3.7592034317578105e-05
-16 0 -1 3.0425260924758028e-06
-16 0 0 1.564564934237823e-06
-16 0 1 0.00014023860068304957
-16 0 2 0.00016673535040923873
-16 0 3 0.00083337283598850734
-16 0 4 0.0022144429123890164
-16 0 5 0.0035536152694804184
-16 0 6 0.004024047344846229
-16 0 7 0.004440371873550601
-16 0 8 0.0046884557901185073
-16 0 9 0.0047600401414007055
-16 0 10 0.014623048319674418
-16 0 11 0.00068884595961231311
-16 0 12 6.5661753165923787e-05
-16 0 13 1.1058246484158296e-08
-16 0 14 5.4018329283604499e-14
-16 0 15 3.2270453753234175e-15
-16 0 16 0.0
-16 0 17 0.0
-16 0 18 0.0
-15 0 -20 0.0
-15 0 -19 0.0
-15 0 -18 0.0
-15 0 -17 2.63e-17
-15 0 -16 5.0540477850797769e-16
-15 0 -15 6.0538094392878318e-14
-15 0 -14 2.5199391675676296e-09
-15 0 -13 1.143304110562804e-05
-15 0 -12 8.9490318301175008e-05
-15 0 -11 0.00034017938071536621
-15 0 -10 0.00035300829070761388
-15 0 -9 0.00036119305074671574
-15 0 -8 0.00035874366870448254
-15 0 -7 0.00034528040421825268
-15 0 -6 0.00032516270201771988
-15 0 -5 0.00015937943907319067
-15 0 -4 0.00011419059782362059
-15 0 -3 1.9754517087867029e-05
-15 0 -2 2.3950825132422639e-07
-15 0 -1 3.3225473056981256e-11
-15 0 0 1.5819312763301158e-13
-15 0 1 3.1389498673138219e-07
-15 0 2 6.5061820485765096e-07
-15 0 3 5.0966951232339438e-05
-15 0 4 0.00047518558394881382
-15 0 5 0.001495241142036209
-15 0 6 0.0041123939584266087
-15 0 7 0.0039883171222860033
-15 0 8 0.0043135736258912817
-15 0 9 0.0044639620506189354
-15 0 10 0.004458008259788755
-15 0 11 0.0043257525080995455
-15 0 12 0.001079675425086252
-15 0 13 0.00014088496896718256
-15 0 14 4.121409764343516e-08
-15 0 15 1.2972194207886268e-14
-15 0 16 5.8725021147904804e-15
-15 0 17 0.0
-15 0 18 0.0
-15 0 19 0.0
-14 0 -20 0.0
-14 0 -19 0.0
-14 0 -18 0.0
-14 0 -17 6.84416551363459e-17
-14 0 -16 6.0477044391295709e-14
-14 0 -15 1.0304322652242096e-08
-14 0 -14 3.4366114134670982e-05
-14 0 -13 0.00015822601531722375
-14 0 -12 0.00029874983658173331
-14 0 -11 0.00024497891099597882
-14 0 -10 0.00034515325977005308
-14 0 -9 0.00034661025870697985
-14 0 -8 -2.6218915801145176e-05
-14 0 -7 0.00020319916620158864
-14 0 -6 0.00014778563994582365
-14 0 -5 4.610290819323649e-05
-14 0 -4 5.0531674472029681e-06
-14 0 -3 6.1520889870108123e-10
-14 0 -2 1.9893996875190023e-16
-14 0 -1 2.2231584610429295e-17
-14 0 0 7.2104235185809954e-17
-14 0 1 1.3710199995774357e-16
-14 0 2 9.4429598823617004e-17
-14 0 3 6.2369986565117676e-11
-14 0 4 2.1674852618420016e-07
-14 0 5 6.8344424740725279e-05
-14 0 6 0.00062180505515565111
-14 0 7 0.0020618748601878125
-14 0 8 0.0038694075570767806
-14 0 9 0.0039239110494216009
-14 0 10 0.0039836430684894219
-14 0 11 0.0039530530129770819
-14 0 12 0.0038395744030819559
-14 0 13 0.0015159864103629222
-14 0 14 0.00017435321370497882
-14 0 15 2.8799798342055265e-08
-14 0 16 7.1735450164990338e-14
-14 0 17 4.6526989197126458e-15
-14 0 18 0.0
-14 0 19 0.0
-13 0 -21 0.0
-13 0 -20 0.0
-13 0 -19 0.0
-13 0 -18 8.5606270718999935e-18
-13 0 -17 2.615390804219452e-14
-13 0 -16 3.018157343580223e-09
-13 0 -15 4.4284084807831485e-05
-13 0 -14 0.00039575692684666754
-13 0 -13 0.00051338063092465499
-13 0 -12 0.00030939336479911099
-13 0 -11 0.00021040005384424505
-13 0 -10 0.00013081070731921235
-13 0 -9 7.2923512574736175e-05
-13 0 -8 3.8897804537506403e-05
-13 0 -7 2.1426418807854659e-05
-13 0 -6 6.1641644693620803e-06
-13 0 -5 8.3739010400042838e-08
-13 0 -4 3.3586256495373487e-13
-13 0 -3 1.2477435470170424e-17
-13 0 -2 4.0860934380540228e-21
-13 0 -1 2.287384293948806e-18
-13 0 0 1.9483563425275311e-15
-13 0 1 1.3247328728291694e-17
-13 0 2 2.0700187361156544e-21
-13 0 3 1.0231682389317084e-19
-13 0 4 1.9277821229569863e-15
-13 0 5 6.4732139686865403e-12
-13 0 6 8.4346480158794556e-06
-13 0 7 0.00031814422004566335
-13 0 8 0.0010719430930044255
-13 0 9 0.0019291864931167432
-13 0 10 0.002374087968251417
-13 0 11 0.0028162271914744705
-13 0 12 0.0031597770025480931
-13 0 13 0.0030840314947512167
-13 0 14 0.0013937811866010651
-13 0 15 6.751350607465789e-05
-13 0 16 7.2509827576111657e-10
-13 0 17 1.7879235876133197e-14
-13 0 18 5.3730816691866393e-16
-13 0 19 0.0
-13 0 20 0.0
-12 0 -21 0.0
-12 0 -20 0.0
-12 0 -19 0.0
-12 0 -18 7.3180663726756891e-16
-12 0 -17 9.0117034238449431e-11
-12 0 -16 2.1162402553949923e-05
-12 0 -15 0.00032852094969786734
-12 0 -14 0.001040436448548461
-12 0 -13 0.00073387836548075274
-12 0 -12 0.0004235334246955394
-12 0 -11 7.7876824528064746e-05
-12 0 -10 6.5850450865562109e-06
-12 0 -9 1.3449449068535269e-07
-12 0 -8 9.6161829378918686e-10
-12 0 -7 1.2144396861964201e-13
-12 0 -6 1.3366675202221089e-13
-12 0 -5 7.8149090785045832e-15
-12 0 -4 9.6122314021610498e-18
-12 0 -3 3.1140169871412377e-21
-12 0 -2 1.0291404025769933e-23
-12 0 -1 1.8364892454281338e-16
-12 0 0 3.3796443185112603e-13
-12 0 1 2.7620065926177137e-15
-12 0 2 4.9194002387207235e-25
-12 0 3 1.7022925113427858e-24
-12 0 4 1.2516642503374554e-21
-12 0 5 1.4640091924883204e-17
-12 0 6 4.4679096544011339e-14
-12 0 7 1.5544065122612216e-08
-12 0 8 8.0112175373420184e-06
-12 0 9 7.0849264961042675e-05
-12 0 10 0.00017777801427462878
-12 0 11 0.00072970127070805149
-12 0 12 0.0022216530134631382
-12 0 13 0.0019814905102161738
-12 0 14 0.0013354115967116904
-12 0 15 0.00021425557829014502
-12 0 16 7.6194787612127171e-06
-12 0 17 4.0491900783391497e-12
-12 0 18 4.7141436356582938e-16
-12 0 19 3.6457703370741449e-17
-12 0 20 0.0
-11 0 -22 0.0
-11 0 -21 0.0
-11 0 -20 0.0
-11 0 -19 7.1628621876208529e-17
-11 0 -18 1.1842325652358421e-13
-11 0 -17 2.5526207091033473e-06
-11 0 -16 0.00022255881427800684
-11 0 -15 0.0012358044711486755
-11 0 -14 0.0011097214068390886
-11 0 -13 0.0008268134161352914
-11 0 -12 0.00030824679260811735
-11 0 -11 9.7921269850015363e-06
-11 0 -10 3.6072939259620291e-09
-11 0 -9 8.2759285857072223e-15
-11 0 -8 4.5152728979669722e-17
-11 0 -7 1.155393308829334e-16
-11 0 -6 4.0959310117837686e-18
-11 0 -5 3.1948976147797403e-20
-11 0 -4 3.6267289582231558e-23
-11 0 -3 1.0383994301432722e-24
-11 0 -2 1.9202053462124262e-23
-11 0 -1 8.4513790396600229e-16
-11 0 0 1.8137629581706092e-12
-11 0 1 7.6907376937935688e-16
-11 0 2 3.3726966157376529e-23
-11 0 3 7.7229159940984707e-29
-11 0 4 4.455998829786578e-25
-11 0 5 3.4325337897551243e-22
-11 0 6 7.3227423951584355e-18
-11 0 7 3.6384475953183514e-15
-11 0 8 4.5846693186564011e-14
-11 0 9 3.9738614185568976e-14
-11 0 10 1.036329325233162e-08
-11 0 11 4.2489371942791249e-05
-11 0 12 0.00042701038170958703
-11 0 13 0.00073209503095938489
-11 0 14 0.00065800314990280826
-11 0 15 0.00056848892139941501
-11 0 16 8.5262544201423072e-05
-11 0 17 9.2765596456454424e-07
-11 0 18 1.1379260003387328e-13
-11 0 19 4.5271640327966944e-16
-11 0 20 0.0
-11 0 21 0.0
-10 0 -22 0.0
-10 0 -21 0.0
-10 0 -20 0.0
-10 0 -19 2.2669119200704431e-14
-10 0 -18 7.5614700752447706e-09
-10 0 -17 0.0001128802866046628
-10 0 -16 0.0024905935893043529
-10 0 -15 0.0012555758498394166
-10 0 -14 0.0011108688291037695
-10 0 -13 0.00072372888136893962
-10 0 -12 0.00010480583452951248
-10 0 -11 6.8635378794277631e-08
-10 0 -10 6.7242361739924102e-17
-10 0 -9 6.0017579034555212e-21
-10 0 -8 3.2464672162620586e-20
-10 0 -7 1.1987516993110439e-21
-10 0 -6 1.1570463767254477e-22
-10 0 -5 8.7739109163499732e-24
-10 0 -4 7.0522623281183613e-28
-10 0 -3 9.1333990407080146e-24
-10 0 -2 3.3545920645986453e-15
-10 0 -1 2.5626013133135925e-09
-10 0 0 7.8128082672061418e-07
-10 0 1 7.6558959453353155e-10
-10 0 2 1.7908712100655103e-16
-10 0 3 1.0228527129528179e-26
-10 0 4 1.1461952569298114e-30
-10 0 5 8.9877708294947404e-26
-10 0 6 1.8860044447187328e-22
-10 0 7 1.3002843173207335e-19
-10 0 8 3.1342211036429948e-19
-10 0 9 2.6317151618146596e-20
-10 0 10 2.3563886035482926e-17
-10 0 11 8.2100035909818651e-09
-10 0 12 2.6374996808293583e-05
-10 0 13 0.00027910800058298193
-10 0 14 0.00050846319697562549
-10 0 15 0.00054310430170202782
-10 0 16 -0.00013287607472118056
-10 0 17 3.915008388981277e-05
-10 0 18 1.4699108845643253e-09
-10 0 19 1.816462737514224e-14
-10 0 20 3.0195647645895858e-16
-10 0 21 0.0
-9 0 -22 0.0
-9 0 -21 0.0
-9 0 -20 2.0525174383108737e-16
-9 0 -19 1.5267668332032913e-13
-9 0 -18 1.0794430204416831e-05
-9 0 -17 0.0003302549818019803
-9 0 -16 0.0012801575824092739
-9 0 -15 0.0012017949591103414
-9 0 -14 0.0010595566135889799
-9 0 -13 0.00054424294595228938
-9 0 -12 3.514601505145059e-05
-9 0 -11 2.1525279268319645e-13
-9 0 -10 7.9002068062934536e-20
-9 0 -9 1.0920865873873379e-18
-9 0 -8 6.2174779550892575e-18
-9 0 -7 1.6155565172993387e-20
-9 0 -6 2.1745447063323391e-27
-9 0 -5 2.7759732078515483e-24
-9 0 -4 2.8644924324722629e-19
-9 0 -3 8.7830341378409173e-13
-9 0 -2 1.3789840853391941e-05
-9 0 -1 0.0023574914026749318
-9 0 0 0.0055138308633233823
-9 0 1 0.0017641882308469831
-9 0 2 7.7298818096763567e-07
-9 0 3 1.1086001830180726e-15
-9 0 4 7.874502925432197e-21
-9 0 5 6.3033637393772652e-26
-9 0 6 6.4051802662751661e-26
-9 0 7 8.5289228016359339e-21
-9 0 8 6.1073601371823597e-18
-9 0 9 9.1855566034796273e-19
-9 0 10 2.1114961560651622e-21
-9 0 11 4.1199927958617566e-14
-9 0 12 2.6422441501064553e-06
-9 0 13 0.00015275474895285946
-9 0 14 0.00047327339726580713
-9 0 15 0.0005371865838295144
-9 0 16 0.00058507150320490997
-9 0 17 0.00014788774215681574
-9 0 18 5.1251274437536196e-06
-9 0 19 1.7391457213999734e-13
-9 0 20 5.1109720109741278e-16
-9 0 21 0.0
-9 0 22 0.0
-8 0 -22 0.0
-8 0 -21 0.0
-8 0 -20 5.6364728097509962e-15
-8 0 -19 1.3192087100500499e-09
-8 0 -18 0.00011991202967509771
-8 0 -17 0.001267465704459387
-8 0 -16 0.0011795130767146126
-8 0 -15 0.0010918533263567802
-8 0 -14 0.0028804055634084782
-8 0 -13 0.00023007438435735915
-8 0 -12 1.4044127004674859e-06
-8 0 -11 1.3331455839409189e-14
-8 0 -10 4.8100977630927452e-20
-8 0 -9 3.5268192160245141e-18
-8 0 -8 1.2332323686761773e-18
-8 0 -7 7.2757987877016484e-18
-8 0 -6 6.0633383760699006e-17
-8 0 -5 7.3036411748385355e-11
-8 0 -4 8.4874832957869551e-10
-8 0 -3 5.952916039152392e-05
-8 0 -2 0.0054561841380486517
-8 0 -1 0.017539926353484933
-8 0 0 0.016678879062418626
-8 0 1 0.015988217984906409
-8 0 2 0.0030993768334304371
-8 0 3 3.9561711932692488e-07
-8 0 4 3.6474947274614619e-10
-8 0 5 1.6102462329733176e-11
-8 0 6 3.6157882283156223e-18
-8 0 7 5.7623876146723273e-18
-8 0 8 2.6254690165024187e-18
-8 0 9 6.4196060506959121e-18
-8 0 10 1.4035025927278864e-19
-8 0 11 4.3233797415442975e-15
-8 0 12 8.562370901566728e-08
-8 0 13 9.9078724946276148e-05
-8 0 14 0.00047113651286187025
-8 0 15 0.00052445186770321353
-8 0 16 0.00058283948195553313
-8 0 17 0.00065690081564850282
-8 0 18 4.6411258252293621e-05
-8 0 19 3.7146741956536756e-10
-8 0 20 7.1253618117756446e-15
-8 0 21 5.2878370765634622e-16
-8 0 22 0.0
-7 0 -22 0.0
-7 0 -21 1.2239549381427638e-17
-7 0 -20 1.3214103423424846e-13
-7 0 -19 1.1337958412354103e-06
-7 0 -18 0.00023259642159962897
-7 0 -17 0.001041175639270877
-7 0 -16 0.0010302190059975269
-7 0 -15 0.00096770818384071952
-7 0 -14 0.000386638500185302
-7 0 -13 3.8577340656517494e-05
-7 0 -12 1.7073397651535889e-10
-7 0 -11 8.5617954819313136e-18
-7 0 -10 1.2049769943704452e-21
-7 0 -9 6.2169662192596067e-20
-7 0 -8 6.0316681719324826e-16
-7 0 -7 6.9905428467842714e-12
-7 0 -6 0.00011306230210815521
-7 0 -5 0.2336274385114302
-7 0 -4 0.29895207741504487
-7 0 -3 0.00526308536634334
-7 0 -2 0.015364977953190579
-7 0 -1 0.046862481638448569
-7 0 0 0.04563226513695072
-7 0 1 0.047614874350437104
-7 0 2 0.014119419748552957
-7 0 3 0.0034149644769665426
-7 0 4 0.31380590133018776
-7 0 5 0.21394380098707375
-7 0 6 5.960117023185826e-05
-7 0 7 1.4491508717451962e-12
-7 0 8 5.1547341736657727e-18
-7 0 9 1.8033702908384863e-20
-7 0 10 4.8164176835815304e-20
-7 0 11 8.8382517448035892e-17
-7 0 12 6.9288449347328965e-10
-7 0 13 4.4294120513805864e-05
-7 0 14 0.00025039543379483121
-7 0 15 0.00049676299663641715
-7 0 16 0.00056221165972507434
-7 0 17 0.00059710361763463395
-7 0 18 0.00012038876529153174
-7 0 19 8.4576899029238632e-07
-7 0 20 1.3031911224334383e-13
-7 0 21 1.0008323433390732e-15
-7 0 22 0.0
-6 0 -22 0.0
-6 0 -21 1.2788930430259959e-15
-6 0 -20 1.6628204347628035e-13
-6 0 -19 2.9055836577887177e-05
-6 0 -18 0.00017993063622034726
-6 0 -17 0.00089159950994476651
-6 0 -16 0.000869853295364342
-6 0 -15 0.00044543526831697367
-6 0 -14 5.1393387008456437e-05
-6 0 -13 4.1953432563268169e-10
-6 0 -12 2.7923350404127628e-15
-6 0 -11 2.0253949734862559e-22
-6 0 -10 1.3533577110258725e-25
-6 0 -9 8.2673313966280632e-27
-6 0 -8 6.3082361828815511e-15
-6 0 -7 9.8468990543648061e-05
-6 0 -6 0.35225854959001524
-6 0 -5 0.88844335328367152
-6 0 -4 0.91629895391594718
-6 0 -3 0.30794250730522521
-6 0 -2 0.066983947870974073
-6 0 -1 0.057049488455176552
-6 0 0 0.047904465039205493
-6 0 1 0.057915226827530683
-6 0 2 0.069300073345398269
-6 0 3 0.29317212134654957
-6 0 4 0.9172813322316935
-6 0 5 0.88497997104519122
-6 0 6 0.35153917873402923
-6 0 7 8.4394579920894175e-05
-6 0 8 2.5540376573695202e-18
-6 0 9 1.780614977290062e-27
-6 0 10 4.5114955138438554e-23
-6 0 11 1.7721548444026104e-17
-6 0 12 6.7515138747358053e-14
-6 0 13 6.7750789021873379e-06
-6 0 14 0.00015657698775791437
-6 0 15 0.00046227292803956453
-6 0 16 0.00052271225364641251
-6 0 17 0.00056807925246631801
-6 0 18 0.00015591739683863741
-6 0 19 1.6449698963108808e-05
-6 0 20 1.5604891776317074e-13
-6 0 21 1.0182357208734086e-15
-6 0 22 0.0
-5 0 -22 9.3345429053145675e-18
-5 0 -21 3.7543577125758385e-15
-5 0 -20 1.0952641131626335e-10
-5 0 -19 9.5564692346634418e-05
-5 0 -18 0.00073494916162336599
-5 0 -17 0.00075814805041447874
-5 0 -16 0.0025902088306086076
-5 0 -15 0.00014295594666229914
-5 0 -14 1.3248504272386661e-07
-5 0 -13 2.5591715064664673e-16
-5 0 -12 6.8100656842455158e-22
-5 0 -11 1.3769073451962769e-25
-5 0 -10 1.8657613786790777e-31
-5 0 -9 1.3898740799575339e-26
-5 0 -8 1.1980060806122799e-10
-5 0 -7 0.23133997333460926
-5 0 -6 0.89053647859808061
-5 0 -5 0.99990438148808891
-5 0 -4 0.9996896566650938
-5 0 -3 0.72778998910211423
-5 0 -2 0.14351053731270144
-5 0 -1 0.061002060676804151
-5 0 0 0.04318158739979884
-5 0 1 0.057323265534536781
-5 0 2 0.15560843547956585
-5 0 3 0.7400632487036708
-5 0 4 0.99979426653822245
-5 0 5 0.99990024463198601
-5 0 6 0.89299867293051505
-5 0 7 0.22646473841066761
-5 0 8 4.5164817100413863e-11
-5 0 9 1.8156613502973983e-24
-5 0 10 1.1770295851736113e-25
-5 0 11 2.9258808648007482e-21
-5 0 12 5.0830550569644762e-16
-5 0 13 2.0320818563639865e-09
-5 0 14 2.9693518467975033e-05
-5 0 15 0.00025101338834702881
-5 0 16 0.00046779137111519436
-5 0 17 0.00051942278381726312
-5 0 18 0.00054397543471767791
-5 0 19 4.9109437231821346e-05
-5 0 20 6.8499078215308684e-11
-5 0 21 8.6859669313300216e-16
-5 0 22 1.4031310166932882e-15
-4 0 -22 2.3765810067608545e-16
-4 0 -21 4.3862774096462544e-14
-4 0 -20 1.6199367358870098e-08
-4 0 -19 0.00012518491355083692
-4 0 -18 0.00064943347033331942
-4 0 -17 0.00074125490458347681
-4 0 -16 0.00042329838508723474
-4 0 -15 4.3030846398521833e-05
-4 0 -14 9.7963080075397084e-11
-4 0 -13 9.1328984944620824e-23
-4 0 -12 3.1063182875650774e-27
-4 0 -11 1.5857576646816485e-30
-4 0 -10 7.5323702674222638e-30
-4 0 -9 1.644345268348383e-20
-4 0 -8 1.5568747224531627e-09
-4 0 -7 0.30090755957579052
-4 0 -6 0.91265319582000148
-4 0 -5 0.99978049745312891
-4 0 -4 0.99819627524055221
-4 0 -3 0.76229442020624139
-4 0 -2 0.21494704897941266
-4 0 -1 0.057681403021680247
-4 0 0 0.021492148359359382
-4 0 1 0.064787063686173998
-4 0 2 0.17475221541174096
-4 0 3 0.72771204942077994
-4 0 4 0.99798497598910807
-4 0 5 0.9997256353191798
-4 0 6 0.9223787054057504
-4 0 7 0.31049533840274035
-4 0 8 7.0523176583295956e-10
-4 0 9 1.3047725078184109e-19
-4 0 10 1.3546923834798908e-27
-4 0 11 1.2739998643902112e-24
-4 0 12 2.343116292869382e-22
-4 0 13 8.2933058133748367e-15
-4 0 14 4.8083553708216862e-07
-4 0 15 7.3609578588128898e-05
-4 0 16 0.0001308221954674982
-4 0 17 0.00045937932253655085
-4 0 18 0.00048906587449161379
-4 0 19 7.2237262017159508e-05
-4 0 20 1.9530304365346282e-08
-4 0 21 3.1503235260198376e-14
-4 0 22 1.1523567832913833e-15
-3 0 -22 2.0725810054574814e-16
-3 0 -21 2.0617990133331544e-13
-3 0 -20 4.7710869059494813e-07
-3 0 -19 0.00017377119634334035
-3 0 -18 0.00061738079263079807
-3 0 -17 0.00048695092053047351
-3 0 -16 0.00013903390866137379
-3 0 -15 2.6244200000741505e-06
-3 0 -14 5.2517129722011173e-16
-3 0 -13 5.3042425149732643e-25
-3 0 -12 4.8940047642075125e-31
-3 0 -11 1.0627336038778642e-25
-3 0 -10 2.775076067999823e-20
-3 0 -9 1.4296125925702954e-11
-3 0 -8 0.00019087871087234462
-3 0 -7 0.0046377081762654371
-3 0 -6 0.30245924915716982
-3 0 -5 0.73922965988842304
-3 0 -4 0.72241331465039349
-3 0 -3 0.52760592700587117
-3 0 -2 0.04206957667949951
-3 0 -1 0.045987502910925203
-3 0 0 0.04995673468472956
-3 0 1 0.05512346068368195
-3 0 2 0.061226442437374393
-3 0 3 0.50976331456505741
-3 0 4 0.75511208541679586
-3 0 5 0.73343944463742983
-3 0 6 0.30599590070951183
-3 0 7 0.0049030153468785607
-3 0 8 2.160769246416914e-05
-3 0 9 8.9503986627003434e-15
-3 0 10 1.089422419795466e-25
-3 0 11 8.917102769203022e-27
-3 0 12 4.5272304665146919e-23
-3 0 13 3.324310951233794e-20
-3 0 14 6.2732234777752245e-13
-3 0 15 6.3273144733386182e-06
-3 0 16 0.00013224531203037413
-3 0 17 0.00084051589356409404
-3 0 18 0.0004327671084506215
-3 0 19 0.00011159238677459336
-3 0 20 4.3813761479309135e-07
-3 0 21 1.2871622165035104e-13
-3 0 22 1.935402852875236e-15
-2 0 -22 2.040184912549349e-15
-2 0 -21 3.2840752162195871e-13
-2 0 -20 3.2271076135537118e-06
-2 0 -19 0.00029348700868442291
-2 0 -18 0.000517499810839745
-2 0 -17 0.00017361580768286683
-2 0 -16 8.9773033383993147e-06
-2 0 -15 7.0718396839101215e-10
